date,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS,year,month,day
2010-09-15,75.9507986111,995.334861111,183.927881944,13.2264583333,20.7876736111,67.58,SW,2010.0,9.0,15.0
2010-09-16,86.4136111111,995.162986111,159.398784722,11.1045833333,15.2251041667,51.8,SW,2010.0,9.0,16.0
2010-09-17,83.2477083333,998.8075,138.7975,11.1971180556,13.3617361111,45.66,SW,2010.0,9.0,17.0
2010-09-18,81.953125,1004.50486111,118.234513889,10.5427777778,12.3072222222,34.69,SW,2010.0,9.0,18.0
2010-09-19,81.533125,1004.44138889,99.6452083333,10.7468402778,14.9496180556,38.56,SW,2010.0,9.0,19.0
2010-09-20,77.2179861111,1002.60246528,97.9847222222,14.1389583333,15.9857638889,44.9,SW,2010.0,9.0,20.0
2010-09-21,82.8549305556,1008.63829861,176.3478125,15.6073611111,7.37149305556,20.88,SW,2010.0,9.0,21.0
2010-09-22,78.2721875,1008.74232639,202.626979167,16.6295486111,6.36385416667,30.86,SE,2010.0,9.0,22.0
2010-09-23,75.0318402778,1000.06256944,172.223055556,17.9709722222,6.03871527778,23.72,SE,2010.0,9.0,23.0
2010-09-24,89.3728819444,990.021597222,57.3608680556,14.9887847222,8.92104166667,28.97,SW,2010.0,9.0,24.0
2010-09-25,79.4081597222,992.994965278,198.187916667,11.6563888889,10.0082638889,31.21,W,2010.0,9.0,25.0
2010-09-26,84.16125,995.998541667,137.398055556,9.67875,4.81392361111,19.78,SW,2010.0,9.0,26.0
2010-09-27,94.0925347222,997.526493056,21.3081597222,9.49055555556,7.98576388889,24.32,W,2010.0,9.0,27.0
2010-09-28,90.2203472222,1003.57517361,45.3222916667,11.4215625,6.41701388889,24.94,NW,2010.0,9.0,28.0
2010-09-29,85.1891666667,1008.60927083,118.448298611,8.5271875,5.60819444444,32.28,E,2010.0,9.0,29.0
2010-09-30,85.3143055556,1004.75798611,107.223541667,9.34979166667,9.01927083333,31.21,E,2010.0,9.0,30.0
2010-10-01,87.536875,1001.60631944,141.522083333,12.0336458333,7.0728125,27.31,SE,2010.0,10.0,1.0
2010-10-02,89.9285763889,999.179236111,45.2832291667,12.3039930556,10.496875,39.11,SE,2010.0,10.0,2.0
2010-10-03,79.78,995.748854167,122.448923611,17.1485416667,11.9122222222,51.8,SE,2010.0,10.0,3.0
2010-10-04,78.0403819444,991.7696875,141.1865625,16.9604166667,9.56364583333,32.28,E,2010.0,10.0,4.0
2010-10-05,81.9288194444,993.647222222,117.688576389,15.6085763889,8.97913194444,40.26,SW,2010.0,10.0,5.0
2010-10-06,82.0025,999.724201389,85.5292361111,16.4687152778,9.80427083333,36.04,SE,2010.0,10.0,6.0
2010-10-07,86.9275694444,1009.28399306,75.1892361111,15.678125,7.97642361111,30.86,E,2010.0,10.0,7.0
2010-10-08,88.8532291667,1009.4009375,66.4728819444,14.0298263889,8.20305555556,30.2,E,2010.0,10.0,8.0
2010-10-09,77.5753125,1007.5725,170.070416667,12.4887847222,8.91982638889,40.86,E,2010.0,10.0,9.0
2010-10-10,76.9584027778,1004.93482639,170.244618056,9.7746875,10.3814583333,39.67,E,2010.0,10.0,10.0
2010-10-11,75.3342708333,1006.15506944,168.342638889,8.81868055556,9.90704861111,36.04,E,2010.0,10.0,11.0
2010-10-12,90.0242013889,1007.00795139,54.1972569444,5.52642361111,7.66447916667,28.97,E,2010.0,10.0,12.0
2010-10-13,80.4703819444,1006.376875,146.188090278,7.37763888889,4.41326388889,32.28,,2010.0,10.0,13.0
2010-10-14,90.8741319444,1004.80854167,44.8061805556,6.51666666667,4.88538194444,17.23,W,2010.0,10.0,14.0
2010-10-15,92.5719444444,1001.03440972,44.7281597222,9.60642361111,8.18395833333,28.97,W,2010.0,10.0,15.0
2010-10-16,90.6888888889,1000.61190972,37.1270833333,6.66829861111,12.3939583333,56.14,N,2010.0,10.0,16.0
2010-10-17,84.4421527778,1010.88059028,76.7004861111,5.51920138889,9.58774305556,33.44,NE,2010.0,10.0,17.0
2010-10-18,82.81,1007.92232639,119.775520833,5.89791666667,9.43940972222,43.46,SW,2010.0,10.0,18.0
2010-10-19,87.7188541667,992.938020833,99.6249305556,7.70038194444,16.0107638889,45.66,SW,2010.0,10.0,19.0
2010-10-20,86.3049652778,995.508125,106.9503125,5.90833333333,12.5270138889,45.66,W,2010.0,10.0,20.0
2010-10-21,81.2267708333,1006.83194444,69.0204861111,5.031875,18.7695486111,57.35,SW,2010.0,10.0,21.0
2010-10-22,79.7088194444,1005.13947917,77.3553819444,6.965,19.5914583333,57.35,SW,2010.0,10.0,22.0
2010-10-23,75.9526388889,995.029756944,64.1302777778,6.5765625,17.0645486111,58.61,SW,2010.0,10.0,23.0
2010-10-24,83.7615625,992.887430556,64.6096180556,6.80232638889,17.9476388889,69.36,SW,2010.0,10.0,24.0
2010-10-25,80.8319097222,1009.18774306,110.029479167,5.79934027778,8.8359375,28.39,W,2010.0,10.0,25.0
2010-10-26,81.4558333333,1015.14746528,69.3602777778,6.17777777778,9.73302083333,30.53,SW,2010.0,10.0,26.0
2010-10-27,81.3517708333,1009.19899306,29.0355555556,7.59638888889,17.0713888889,54.99,SW,2010.0,10.0,27.0
2010-10-28,89.5726388889,1005.84628472,24.0763194444,8.74677083333,16.6837847222,42.12,SW,2010.0,10.0,28.0
2010-10-29,78.4364236111,998.851840278,92.8652430556,10.029375,12.1398263889,35.58,SE,2010.0,10.0,29.0
2010-10-30,73.74625,990.745729167,32.4414583333,12.2892708333,8.90131944444,28.68,SW,2010.0,10.0,30.0
2010-10-31,95.1022996516,992.068745645,33.3224041812,8.14087108014,6.99222996516,24.52,E,2010.0,10.0,31.0
2010-11-01,95.4138541667,998.096840278,19.3351736111,6.91934027778,6.04486111111,21.96,NE,2010.0,11.0,1.0
2010-11-02,90.2029513889,1000.02385417,43.3213541667,8.98423611111,14.9692361111,51.8,SW,2010.0,11.0,2.0
2010-11-03,86.0688888889,998.384583333,33.8258333333,11.1620833333,19.4721527778,58.61,SW,2010.0,11.0,3.0
2010-11-04,93.9992361111,1002.78697917,13.9282638889,13.0263194444,23.4398958333,64.29,SW,2010.0,11.0,4.0
2010-11-05,94.5045486111,1004.60680556,21.3291666667,12.0289583333,20.4020833333,73.22,SW,2010.0,11.0,5.0
2010-11-06,94.2250694444,999.636736111,39.244375,8.18055555556,7.224375,38.03,W,2010.0,11.0,6.0
2010-11-07,89.8397222222,993.336527778,71.7388541667,4.47118055556,6.74256944444,31.56,E,2010.0,11.0,7.0
2010-11-08,85.8043402778,975.227743056,43.1714583333,3.66517361111,10.4817013889,40.26,E,2010.0,11.0,8.0
2010-11-09,92.5814236111,968.892430556,24.2176041667,3.70746527778,9.64788194444,36.04,E,2010.0,11.0,9.0
2010-11-10,95.8714285714,977.969512195,16.6385714286,4.61128919861,8.16459930314,28.39,NE,2010.0,11.0,10.0
2010-11-11,88.304084507,985.309929577,38.9731690141,4.64721830986,18.1399647887,71.24,SW,2010.0,11.0,11.0
2010-11-12,78.8724305556,977.162152778,39.8530902778,9.49871527778,26.9297916667,79.92,SW,2010.0,11.0,12.0
2010-11-13,92.395625,982.036111111,21.4623263889,9.46475694444,13.3147222222,37.01,SW,2010.0,11.0,13.0
2010-11-14,89.60125,984.592465278,17.3611458333,11.9012847222,16.6446180556,77.55,SW,2010.0,11.0,14.0
2010-11-15,82.5997222222,1000.58013889,52.8192013889,7.64180555556,9.35614583333,64.29,W,2010.0,11.0,15.0
2010-11-16,88.9829513889,1009.75913194,61.4778819444,5.085625,4.09475694444,24.32,,2010.0,11.0,16.0
2010-11-17,87.3774652778,1002.67201389,32.6590972222,4.13534722222,11.339375,36.04,E,2010.0,11.0,17.0
2010-11-18,90.2037152778,997.800104167,28.0039930556,4.92347222222,5.23253472222,21.17,E,2010.0,11.0,18.0
2010-11-19,87.9185416667,1001.84763889,32.4000694444,6.16357638889,5.77815972222,23.92,SW,2010.0,11.0,19.0
2010-11-20,88.4201041667,1003.00885417,31.3038194444,6.92576388889,5.34607638889,19.65,SW,2010.0,11.0,20.0
2010-11-21,90.2287847222,999.162465278,37.9084027778,4.57138888889,11.1850694444,47.25,E,2010.0,11.0,21.0
2010-11-22,83.7321875,993.120520833,32.7023958333,4.04565972222,13.9787847222,49.87,NE,2010.0,11.0,22.0
2010-11-23,90.4271180556,989.930104167,23.5179513889,3.40055555556,13.1498958333,42.78,NW,2010.0,11.0,23.0
2010-11-24,90.4633680556,992.616284722,25.1743055556,2.14743055556,6.48260416667,28.39,W,2010.0,11.0,24.0
2010-11-25,89.6335763889,991.158472222,26.8189236111,1.63854166667,6.98010416667,23.35,E,2010.0,11.0,25.0
2010-11-26,87.6336805556,992.612291667,40.3434722222,-1.23809027778,3.77902777778,13.26,W,2010.0,11.0,26.0
2010-11-27,91.6715277778,993.946875,48.7138888889,-3.00663194444,4.8371875,19.53,E,2010.0,11.0,27.0
2010-11-28,87.9533680556,995.552708333,59.3320486111,-3.37628472222,9.90201388889,39.67,E,2010.0,11.0,28.0
2010-11-29,88.1775694444,997.326006944,15.2230208333,-2.02680555556,13.2918402778,43.46,E,2010.0,11.0,29.0
2010-11-30,77.1989583333,1003.47690972,54.5255902778,-2.89392361111,15.1678125,52.82,E,2010.0,11.0,30.0
2010-12-01,77.6810069444,997.553645833,42.7364236111,-8.07097222222,21.9639236111,73.22,E,2010.0,12.0,1.0
2010-12-02,84.5912152778,996.999409722,24.5955902778,-7.17434027778,9.58663194444,41.48,E,2010.0,12.0,2.0
2010-12-03,82.1962152778,998.240902778,22.4942013889,-5.45777777778,11.1435069444,24.94,SW,2010.0,12.0,3.0
2010-12-04,82.9605208333,1000.52246528,46.4443402778,-2.98524305556,14.4051736111,44.17,SW,2010.0,12.0,4.0
2010-12-05,95.8913888889,989.451493056,12.1663194444,0.247534722222,17.4376736111,53.88,SW,2010.0,12.0,5.0
2010-12-06,90.3320833333,990.029305556,24.1245486111,0.670729166667,6.79638888889,28.39,SW,2010.0,12.0,6.0
2010-12-07,93.7166319444,993.298333333,20.06125,-1.99263888889,8.58100694444,32.66,E,2010.0,12.0,7.0
2010-12-08,93.319375,994.666736111,18.6832986111,-2.19197916667,10.3682986111,31.92,E,2010.0,12.0,8.0
2010-12-09,91.7846527778,1004.51895833,37.4121527778,-0.187534722222,13.7407638889,49.87,W,2010.0,12.0,9.0
2010-12-10,95.5592013889,1012.79496528,34.8332638889,0.603854166667,12.9587152778,43.46,SW,2010.0,12.0,10.0
2010-12-11,95.1785069444,1002.428125,16.3383333333,4.83864583333,18.8407986111,49.87,W,2010.0,12.0,11.0
2010-12-12,83.733125,1003.763125,13.26375,1.2125,13.5004861111,44.9,NW,2010.0,12.0,12.0
2010-12-13,87.7141319444,1011.16354167,39.3241666667,-3.74579861111,8.70229166667,33.85,SW,2010.0,12.0,13.0
2010-12-14,88.2893055556,1016.1184375,24.9517013889,-3.86239583333,7.84034722222,30.53,NW,2010.0,12.0,14.0
2010-12-15,87.0010763889,1014.80361111,45.8522569444,-4.49583333333,5.78215277778,24.94,W,2010.0,12.0,15.0
2010-12-16,93.9972222222,993.043298611,11.1297916667,-3.39104166667,11.3863888889,52.82,SW,2010.0,12.0,16.0
2010-12-17,93.1404861111,982.267152778,17.1375,-2.99322916667,5.09215277778,20.31,,2010.0,12.0,17.0
2010-12-18,89.0785763889,986.430868056,42.5697916667,-6.08357638889,7.10354166667,19.28,E,2010.0,12.0,18.0
2010-12-19,91.5161111111,982.705277778,23.4952430556,-5.54274305556,8.30388888889,29.27,E,2010.0,12.0,19.0
2010-12-20,91.6047222222,990.120138889,27.6161458333,-6.05329861111,8.35347222222,26.8,SW,2010.0,12.0,20.0
2010-12-21,89.6627430556,993.822986111,39.9751041667,-7.28684027778,6.82215277778,20.31,E,2010.0,12.0,21.0
2010-12-22,92.4069097222,992.602430556,23.3154513889,-3.98774305556,10.5770486111,30.86,E,2010.0,12.0,22.0
2010-12-23,92.8160763889,990.440138889,15.6615972222,-2.55993055556,14.5487152778,52.82,NE,2010.0,12.0,23.0
2010-12-24,89.1342013889,996.210590278,18.3048611111,-3.29729166667,17.0884027778,52.82,N,2010.0,12.0,24.0
2010-12-25,86.6177083333,1009.62541667,43.3163541667,-6.3846875,9.40795138889,35.58,NW,2010.0,12.0,25.0
2010-12-26,94.0064930556,1011.06305556,19.5068055556,-2.97270833333,10.0111111111,31.21,SW,2010.0,12.0,26.0
2010-12-27,94.09125,1009.01659722,20.2043402778,-0.0685416666667,10.6610069444,32.66,SW,2010.0,12.0,27.0
2010-12-28,88.1138541667,1009.15239583,42.78625,-1.97447916667,7.82659722222,26.55,E,2010.0,12.0,28.0
2010-12-29,88.5628472222,1012.36475694,48.0196527778,-6.90097222222,7.44152777778,23.35,E,2010.0,12.0,29.0
2010-12-30,92.2315972222,1013.47541667,35.4668402778,-5.9078125,5.42472222222,24.12,SW,2010.0,12.0,30.0
2010-12-31,98.0261458333,1011.49232639,18.2564930556,0.0420833333333,11.4667013889,27.57,SW,2010.0,12.0,31.0
2011-01-01,94.5186111111,1006.23083333,26.6644097222,1.81291666667,12.8703125,37.01,W,2011.0,1.0,1.0
2011-01-02,91.0106597222,1008.79027778,45.4150347222,0.696805555556,10.1664930556,27.57,W,2011.0,1.0,2.0
2011-01-03,95.9984027778,1010.10225694,23.6124305556,-0.484479166667,10.0956597222,27.05,SW,2011.0,1.0,3.0
2011-01-04,88.0753472222,1005.11871528,39.0877430556,-0.248159722222,12.0426388889,32.66,SW,2011.0,1.0,4.0
2011-01-05,78.9902430556,996.592395833,48.9557986111,-2.83805555556,14.0785069444,44.9,SE,2011.0,1.0,5.0
2011-01-06,94.2946527778,983.758645833,15.6795486111,3.76548611111,13.2717013889,51.8,SW,2011.0,1.0,6.0
2011-01-07,96.1009027778,993.202013889,17.4777430556,3.87864583333,9.11961805556,33.85,SW,2011.0,1.0,7.0
2011-01-08,85.9664236111,990.313923611,26.1998611111,9.09517361111,16.7758333333,67.58,SW,2011.0,1.0,8.0
2011-01-09,88.5525694444,997.3590625,34.6414236111,4.3121875,14.1990625,41.48,SW,2011.0,1.0,9.0
2011-01-10,87.6898958333,1007.89302083,51.2789930556,1.14173611111,11.3414583333,28.68,SW,2011.0,1.0,10.0
2011-01-11,85.8041666667,995.373923611,51.7911805556,1.62649305556,14.3619791667,47.25,SE,2011.0,1.0,11.0
2011-01-12,92.3768055556,999.843229167,21.0575347222,3.98149305556,13.6729513889,39.67,SW,2011.0,1.0,12.0
2011-01-13,98.0628125,996.234444444,15.4647916667,8.55225694444,13.33625,40.86,SW,2011.0,1.0,13.0
2011-01-14,97.4835069444,997.309270833,11.5765972222,9.47204861111,18.7607986111,56.14,SW,2011.0,1.0,14.0
2011-01-15,85.4887152778,1005.76256944,19.3699652778,8.28913194444,19.3135763889,58.61,SW,2011.0,1.0,15.0
2011-01-16,81.6512152778,1009.75413194,47.0447916667,8.86743055556,18.2870833333,50.82,SW,2011.0,1.0,16.0
2011-01-17,83.7842708333,1009.11184028,30.895625,7.78197916667,12.1892708333,47.25,SW,2011.0,1.0,17.0
2011-01-18,91.2745486111,1010.96270833,17.4108680556,4.90364583333,8.46895833333,42.12,W,2011.0,1.0,18.0
2011-01-19,94.4792708333,1015.81305556,23.1533333333,2.48486111111,7.63163194444,30.86,W,2011.0,1.0,19.0
2011-01-20,88.9065277778,1018.72166667,22.6938888889,0.334444444444,7.37263888889,24.32,NW,2011.0,1.0,20.0
2011-01-21,91.5052430556,1022.94222222,22.8822569444,-0.949756944444,6.80381944444,21.03,W,2011.0,1.0,21.0
2011-01-22,96.3513888889,1018.96809028,18.0845833333,1.24322916667,6.31197916667,19.65,SW,2011.0,1.0,22.0
2011-01-23,94.7083680556,1014.37197917,16.3713194444,2.39555555556,7.53451388889,25.83,NW,2011.0,1.0,23.0
2011-01-24,95.0460278746,1011.19310105,17.5903832753,2.6793728223,8.37324041812,29.57,W,2011.0,1.0,24.0
2011-01-25,91.4135416667,996.835763889,38.1865972222,3.08572916667,15.3097222222,50.82,NW,2011.0,1.0,25.0
2011-01-26,89.6294444444,998.466597222,36.7861458333,1.07902777778,8.4421875,33.04,E,2011.0,1.0,26.0
2011-01-27,82.5173263889,1009.75111111,40.5926388889,-1.36899305556,12.5623958333,44.17,E,2011.0,1.0,27.0
2011-01-28,85.0745833333,1013.69510417,78.2649305556,-2.88583333333,10.7150347222,41.48,E,2011.0,1.0,28.0
2011-01-29,92.0640625,1010.2609375,62.1081944444,-4.28302083333,8.93545138889,32.28,E,2011.0,1.0,29.0
2011-01-30,91.3441666667,1010.7365625,27.6531597222,-3.09548611111,7.17336805556,32.66,E,2011.0,1.0,30.0
2011-01-31,85.8212847222,1013.37725694,23.1173611111,-2.31993055556,5.11586805556,18.35,W,2011.0,1.0,31.0
2011-02-01,91.0578472222,1013.00774306,25.2473263889,-3.84989583333,14.0625347222,40.26,SW,2011.0,2.0,1.0
2011-02-02,96.7388888889,1013.83524306,21.3304513889,0.552013888889,18.8683680556,53.88,SW,2011.0,2.0,2.0
2011-02-03,93.7317708333,1010.50809028,37.1128472222,3.41239583333,18.2590277778,52.82,SW,2011.0,2.0,3.0
2011-02-04,88.0192361111,1002.96614583,12.0834722222,6.54295138889,28.8897222222,75.33,SW,2011.0,2.0,4.0
2011-02-05,79.6066666667,1002.63923611,16.2576041667,10.1106944444,32.9786805556,91.08,SW,2011.0,2.0,5.0
2011-02-06,83.8446527778,1007.02340278,22.2875694444,8.96385416667,27.2528472222,71.24,SW,2011.0,2.0,6.0
2011-02-07,68.4418055556,1003.81739583,96.5298611111,8.81177083333,23.3362847222,67.58,SW,2011.0,2.0,7.0
2011-02-08,75.3005555556,1008.88329861,92.2626736111,5.48090277778,11.3856597222,46.44,W,2011.0,2.0,8.0
2011-02-09,79.5018055556,1011.24361111,97.3297916667,3.04958333333,5.54586805556,21.48,SE,2011.0,2.0,9.0
2011-02-10,82.3246180556,1003.27385417,43.4396875,5.42840277778,13.038125,42.12,SW,2011.0,2.0,10.0
2011-02-11,95.2099305556,998.969201389,21.8026041667,5.89052083333,7.40034722222,37.01,W,2011.0,2.0,11.0
2011-02-12,89.2608333333,1003.44784722,20.2669097222,0.602777777778,11.5504166667,44.9,E,2011.0,2.0,12.0
2011-02-13,92.6851041667,998.4728125,58.1763888889,4.54965277778,5.54052083333,29.89,E,2011.0,2.0,13.0
2011-02-14,87.6978472222,994.582951389,96.9139930556,4.6884375,10.4326736111,40.86,E,2011.0,2.0,14.0
2011-02-15,90.3762847222,988.254722222,50.561875,4.8534375,10.3867708333,29.57,SE,2011.0,2.0,15.0
2011-02-16,83.9233333333,988.048888889,83.6938541667,5.62645833333,8.92305555556,35.13,SE,2011.0,2.0,16.0
2011-02-17,86.8506944444,994.645798611,81.8558333333,0.167604166667,12.5325,44.9,E,2011.0,2.0,17.0
2011-02-18,83.6045138889,1004.10284722,25.6469791667,-0.6109375,11.2832986111,33.04,E,2011.0,2.0,18.0
2011-02-19,80.8433333333,1007.03947917,69.9764930556,-0.718506944444,12.2701736111,42.12,E,2011.0,2.0,19.0
2011-02-20,71.7091666667,1007.79857639,122.153784722,-2.14024305556,13.9776736111,48.09,E,2011.0,2.0,20.0
2011-02-21,70.4169791667,1008.363125,147.207361111,-3.89625,11.1559375,40.26,E,2011.0,2.0,21.0
2011-02-22,68.7369097222,1008.9528125,149.809756944,-4.08454861111,9.29121527778,34.26,E,2011.0,2.0,22.0
2011-02-23,56.2629166667,1012.08677083,86.7973611111,-1.1840625,10.3626388889,37.01,SE,2011.0,2.0,23.0
2011-02-24,68.6646180556,1011.59458333,37.9562847222,2.33680555556,11.1948611111,30.53,SE,2011.0,2.0,24.0
2011-02-25,81.5145833333,1015.38795139,42.5957291667,4.36555555556,7.4775,26.55,SE,2011.0,2.0,25.0
2011-02-26,74.9455902778,1003.15399306,65.6975694444,6.27444444444,13.1922222222,41.48,SE,2011.0,2.0,26.0
2011-02-27,94.8552430556,997.626145833,27.3156597222,4.08930555556,11.3065277778,31.56,SW,2011.0,2.0,27.0
2011-02-28,87.6964930556,1012.89871528,70.3651388889,3.49118055556,7.87267361111,31.56,NE,2011.0,2.0,28.0
2011-03-01,87.3233680556,1023.60833333,140.291840278,1.595,10.9795138889,48.09,NE,2011.0,3.0,1.0
2011-03-02,83.8437847222,1024.78642361,149.249131944,-0.334791666667,14.6271180556,48.09,E,2011.0,3.0,2.0
2011-03-03,76.8258333333,1022.23295139,173.110451389,0.327604166667,11.3528819444,34.69,E,2011.0,3.0,3.0
2011-03-04,78.1458333333,1020.43559028,164.495243056,0.269930555556,6.3484375,25.16,NE,2011.0,3.0,4.0
2011-03-05,87.2989930556,1016.11895833,61.1245138889,1.00239583333,6.84482638889,26.31,W,2011.0,3.0,5.0
2011-03-06,68.2445486111,1018.56989583,181.146423611,1.73267361111,6.80128472222,31.56,W,2011.0,3.0,6.0
2011-03-07,47.3711111111,1022.20041667,192.410798611,2.52225694444,8.21413194444,36.04,E,2011.0,3.0,7.0
2011-03-08,45.3025694444,1011.67961806,191.792638889,4.36375,9.82173611111,39.11,SW,2011.0,3.0,8.0
2011-03-09,77.9430555556,1001.44315972,59.9259722222,6.31569444444,17.9408680556,64.29,SW,2011.0,3.0,9.0
2011-03-10,85.1272916667,998.295486111,33.2328125,5.87392361111,22.9810763889,62.77,SW,2011.0,3.0,10.0
2011-03-11,71.6853125,1001.28204861,90.2780208333,7.08055555556,14.460625,45.66,W,2011.0,3.0,11.0
2011-03-12,67.2377083333,996.753958333,142.462256944,8.54329861111,7.80774305556,37.01,SE,2011.0,3.0,12.0
2011-03-13,70.8357291667,993.174444444,80.4072916667,11.1761111111,7.94659722222,38.03,SW,2011.0,3.0,13.0
2011-03-14,90.8343055556,1002.43069444,60.4069791667,9.981875,4.14052083333,19.78,W,2011.0,3.0,14.0
2011-03-15,90.5438888889,1006.44038194,117.6565625,9.57100694444,12.9312152778,48.09,E,2011.0,3.0,15.0
2011-03-16,87.8103472222,1001.99472222,57.6366319444,4.24760416667,18.0354166667,58.61,E,2011.0,3.0,16.0
2011-03-17,89.6629166667,997.650833333,33.4416319444,5.1040625,10.2340277778,36.52,NE,2011.0,3.0,17.0
2011-03-18,82.9675,1008.3565625,69.5210416667,5.34645833333,9.54982638889,29.27,W,2011.0,3.0,18.0
2011-03-19,69.8008333333,1020.24600694,221.194826389,5.45600694444,6.26354166667,23.35,N,2011.0,3.0,19.0
2011-03-20,61.2571527778,1022.41399306,216.925659722,5.80940972222,3.85180555556,20.88,SW,2011.0,3.0,20.0
2011-03-21,56.4918402778,1023.20909722,199.612465278,7.590625,5.16715277778,24.32,W,2011.0,3.0,21.0
2011-03-22,66.2391319444,1025.1709375,197.830138889,9.13416666667,4.85041666667,22.98,W,2011.0,3.0,22.0
2011-03-23,71.0955208333,1027.72461806,205.742673611,8.63090277778,5.06121527778,19.28,W,2011.0,3.0,23.0
2011-03-24,69.4907986111,1022.83927083,185.534826389,9.29625,3.44381944444,21.48,W,2011.0,3.0,24.0
2011-03-25,70.7329513889,1008.29878472,127.575659722,8.68538194444,6.50958333333,30.2,NW,2011.0,3.0,25.0
2011-03-26,72.0182638889,1004.95013889,102.676736111,4.65170138889,7.00270833333,23.53,W,2011.0,3.0,26.0
2011-03-27,57.8227636364,1003.10050909,255.808,5.88094545455,4.9596,22.29,SE,2011.0,3.0,27.0
2011-03-28,68.8196180556,1002.88333333,145.788576389,4.83357638889,4.51458333333,25.6,W,2011.0,3.0,28.0
2011-03-29,66.8220486111,1003.56399306,237.676701389,7.12375,4.96121527778,28.68,W,2011.0,3.0,29.0
2011-03-30,68.3981944444,1001.91690972,187.875138889,9.68975694444,7.48729166667,43.46,SW,2011.0,3.0,30.0
2011-03-31,90.25875,1000.65298611,62.3115972222,10.7422222222,16.8634027778,56.14,SW,2011.0,3.0,31.0
2011-04-01,86.8080555556,1007.50166667,79.5643402778,12.3841666667,14.3697569444,48.09,SW,2011.0,4.0,1.0
2011-04-02,67.2725694444,1004.12809028,238.025104167,17.2075,10.3933680556,50.82,SE,2011.0,4.0,2.0
2011-04-03,85.9644791667,1000.32861111,55.4283333333,12.8479861111,6.41288194444,25.38,W,2011.0,4.0,3.0
2011-04-04,83.3307986111,1006.39038194,136.613993056,9.69822916667,11.4469791667,43.46,SW,2011.0,4.0,4.0
2011-04-05,69.9952430556,1011.29100694,90.1879513889,9.07315972222,18.2196875,56.14,SW,2011.0,4.0,5.0
2011-04-06,86.2700347222,1013.23111111,105.899027778,12.5951736111,15.4554166667,47.25,SW,2011.0,4.0,6.0
2011-04-07,74.1837847222,1011.34517361,149.455173611,13.3710763889,13.8141319444,44.9,NW,2011.0,4.0,7.0
2011-04-08,74.3266666667,1012.17579861,265.998645833,9.77743055556,12.9777083333,49.87,W,2011.0,4.0,8.0
2011-04-09,68.3481944444,1012.64545139,272.057604167,10.1130208333,9.91065972222,31.21,NW,2011.0,4.0,9.0
2011-04-10,65.8766666667,1013.299375,263.614826389,10.9234375,5.12614583333,21.96,E,2011.0,4.0,10.0
2011-04-11,60.9729166667,1007.52795139,248.590208333,14.5327777778,7.51197916667,38.03,W,2011.0,4.0,11.0
2011-04-12,71.4082986111,1006.87413194,202.159652778,8.44649305556,17.1311805556,58.61,NW,2011.0,4.0,12.0
2011-04-13,67.564375,1008.1475,207.6284375,8.22715277778,14.1151041667,44.9,NW,2011.0,4.0,13.0
2011-04-14,61.8852777778,1007.55326389,245.619444444,9.02479166667,3.96277777778,20.59,W,2011.0,4.0,14.0
2011-04-15,56.126875,1009.41875,223.158125,10.7982291667,4.06833333333,32.66,,2011.0,4.0,15.0
2011-04-16,53.0371527778,1010.93805556,231.352013889,11.3150694444,5.01614583333,24.73,SW,2011.0,4.0,16.0
2011-04-17,56.6210416667,1013.09819444,222.835555556,12.4803125,4.209375,27.31,,2011.0,4.0,17.0
2011-04-18,56.9958680556,1010.32239583,287.568333333,13.6739930556,6.81256944444,40.86,E,2011.0,4.0,18.0
2011-04-19,49.5295486111,1005.3128125,292.709444444,16.0390625,8.01246527778,45.66,E,2011.0,4.0,19.0
2011-04-20,51.6868055556,1004.60565972,282.983506944,17.2422569444,5.51774305556,26.8,SE,2011.0,4.0,20.0
2011-04-21,52.4175347222,1003.83923611,267.6865625,18.0973611111,6.77232638889,33.04,E,2011.0,4.0,21.0
2011-04-22,50.0081944444,1000.85010417,278.477326389,18.6277083333,9.145625,43.46,E,2011.0,4.0,22.0
2011-04-23,52.3316319444,1001.07430556,286.059027778,18.4271527778,8.613125,38.03,E,2011.0,4.0,23.0
2011-04-24,48.8467361111,1005.70256944,307.163854167,17.8458333333,9.23996527778,47.25,E,2011.0,4.0,24.0
2011-04-25,50.7123958333,1009.77232639,311.676666667,16.6135763889,8.54621527778,42.78,E,2011.0,4.0,25.0
2011-04-26,53.0190625,1009.10951389,263.805138889,15.3715972222,11.1361111111,53.88,N,2011.0,4.0,26.0
2011-04-27,76.8872222222,1006.79086806,141.661111111,12.6472916667,7.42510416667,27.31,NW,2011.0,4.0,27.0
2011-04-28,79.3825694444,1003.73107639,224.591597222,14.0026388889,8.82423611111,41.48,E,2011.0,4.0,28.0
2011-04-29,68.8654861111,1002.14697917,297.406527778,15.6117361111,15.3719791667,59.93,E,2011.0,4.0,29.0
2011-04-30,49.2556944444,1001.43993056,323.171111111,13.3812152778,17.7560416667,67.58,E,2011.0,4.0,30.0
2011-05-01,47.0984375,1002.08989583,358.251145833,11.0804513889,16.9772569444,56.14,E,2011.0,5.0,1.0
2011-05-02,56.8753819444,1001.65961806,335.6796875,8.3515625,16.5983333333,54.99,E,2011.0,5.0,2.0
