date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening,school_holiday,bank_holiday,precipitation_DWD,snow_height_DWD,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_E,wind_direction_N,wind_direction_NE,wind_direction_NW,wind_direction_SE,wind_direction_SW,wind_direction_W
3/14/2011,737,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.5,0,90.8343055556,1002.43069444,60.4069791667,9.981875,4.1405208333,19.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/15/2011,602,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,90.5438888889,1006.44038194,117.6565625,9.5710069444,12.9312152778,48.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3/16/2011,558,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,87.8103472222,1001.99472222,57.6366319444,4.2476041667,18.0354166667,58.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3/17/2011,602,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.6,0,89.6629166667,997.650833333,33.4416319444,5.1040625,10.2340277778,36.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3/18/2011,854,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,82.9675,1008.3565625,69.5210416667,5.3464583333,9.5498263889,29.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/19/2011,1059,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,69.8008333333,1020.24600694,221.194826389,5.4560069444,6.2635416667,23.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3/20/2011,1179,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,61.2571527778,1022.41399306,216.925659722,5.8094097222,3.8518055556,20.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3/21/2011,760,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,56.4918402778,1023.20909722,199.612465278,7.590625,5.1671527778,24.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/22/2011,750,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,66.2391319444,1025.1709375,197.830138889,9.1341666667,4.8504166667,22.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/23/2011,882,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,71.0955208333,1027.72461806,205.742673611,8.6309027778,5.0612152778,19.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/24/2011,696,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,69.4907986111,1022.83927083,185.534826389,9.29625,3.4438194444,21.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/25/2011,944,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,70.7329513889,1008.29878472,127.575659722,8.6853819444,6.5095833333,30.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3/26/2011,840,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,72.0182638889,1004.95013889,102.676736111,4.6517013889,7.0027083333,23.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/27/2011,883,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,57.8227636364,1003.10050909,255.808,5.8809454546,4.9596,22.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3/28/2011,783,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,68.8196180556,1002.88333333,145.788576389,4.8335763889,4.5145833333,25.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/29/2011,659,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,66.8220486111,1003.56399306,237.676701389,7.12375,4.9612152778,28.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/30/2011,794,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3.4,0,68.3981944444,1001.91690972,187.875138889,9.6897569444,7.4872916667,43.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3/31/2011,715,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2.5,0,90.25875,1000.65298611,62.3115972222,10.7422222222,16.8634027778,56.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/1/2011,731,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.2,0,86.8080555556,1007.50166667,79.5643402778,12.3841666667,14.3697569444,48.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/2/2011,761,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2.3,0,67.2725694444,1004.12809028,238.025104167,17.2075,10.3933680556,50.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4/3/2011,1726,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,19.3,0,85.9644791667,1000.32861111,55.4283333333,12.8479861111,6.4128819444,25.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4/4/2011,855,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,83.3307986111,1006.39038194,136.613993056,9.6982291667,11.4469791667,43.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/5/2011,673,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,69.9952430556,1011.29100694,90.1879513889,9.0731597222,18.2196875,56.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/6/2011,706,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,86.2700347222,1013.23111111,105.899027778,12.5951736111,15.4554166667,47.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/7/2011,693,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,74.1837847222,1011.34517361,149.455173611,13.3710763889,13.8141319444,44.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4/8/2011,851,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,74.3266666667,1012.17579861,265.998645833,9.7774305556,12.9777083333,49.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4/9/2011,989,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,68.3481944444,1012.64545139,272.057604167,10.1130208333,9.9106597222,31.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4/10/2011,1088,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,65.8766666667,1013.299375,263.614826389,10.9234375,5.1261458333,21.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/11/2011,624,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3.3,0,60.9729166667,1007.52795139,248.590208333,14.5327777778,7.5119791667,38.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4/12/2011,623,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.7,0,71.4082986111,1006.87413194,202.159652778,8.4464930556,17.1311805556,58.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4/13/2011,753,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,67.564375,1008.1475,207.6284375,8.2271527778,14.1151041667,44.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4/14/2011,637,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,61.8852777778,1007.55326389,245.619444444,9.0247916667,3.9627777778,20.59,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4/16/2011,853,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,53.0371527778,1010.93805556,231.352013889,11.3150694444,5.0161458333,24.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/18/2011,1196,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,56.9958680556,1010.32239583,287.568333333,13.6739930556,6.8125694444,40.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/19/2011,1175,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,49.5295486111,1005.3128125,292.709444444,16.0390625,8.0124652778,45.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/20/2011,1546,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,51.6868055556,1004.60565972,282.983506944,17.2422569444,5.5177430556,26.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4/21/2011,1251,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,52.4175347222,1003.83923611,267.6865625,18.0973611111,6.7723263889,33.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/22/2011,1080,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,3,0.0,0,50.0081944444,1000.85010417,278.477326389,18.6277083333,9.145625,43.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/23/2011,1109,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,52.3316319444,1001.07430556,286.059027778,18.4271527778,8.613125,38.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/24/2011,720,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,48.8467361111,1005.70256944,307.163854167,17.8458333333,9.2399652778,47.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/25/2011,1085,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,3,0.0,0,50.7123958333,1009.77232639,311.676666667,16.6135763889,8.5462152778,42.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/26/2011,1381,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,53.0190625,1009.10951389,263.805138889,15.3715972222,11.1361111111,53.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4/27/2011,1948,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,8.5,0,76.8872222222,1006.79086806,141.661111111,12.6472916667,7.4251041667,27.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4/28/2011,2108,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,1.7,0,79.3825694444,1003.73107639,224.591597222,14.0026388889,8.8242361111,41.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/29/2011,1314,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,68.8654861111,1002.14697917,297.406527778,15.6117361111,15.3719791667,59.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/30/2011,1034,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,49.2556944444,1001.43993056,323.171111111,13.3812152778,17.7560416667,67.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2011,1053,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,3,0.0,0,47.0984375,1002.08989583,358.251145833,11.0804513889,16.9772569444,56.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/2/2011,660,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,56.8753819444,1001.65961806,335.6796875,8.3515625,16.5983333333,54.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/3/2011,630,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.2,0,50.2945138889,1004.82944444,370.856875,8.0108680556,12.5447916667,37.51,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5/4/2011,618,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.9,0,71.1756597222,1008.78177083,175.202777778,7.7523263889,6.5069097222,40.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/6/2011,706,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,49.9125347222,1009.34045139,299.099444444,15.6083680556,7.9978125,38.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5/7/2011,1116,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,46.8190625,1007.81493056,307.497291667,19.2746875,11.8489583333,51.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/8/2011,1326,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,41.5340625,1009.01270833,341.134236111,20.1212152778,13.1111458333,50.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/9/2011,945,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,45.0904861111,1011.63635417,322.599409722,20.8208680556,11.4155208333,44.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5/10/2011,824,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,53.8632638889,1012.80711806,237.220833333,19.6715972222,6.4796527778,27.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5/11/2011,823,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,64.0988194444,1009.99236111,295.487986111,17.2688194444,8.9148611111,30.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/12/2011,671,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,1.3,0,71.08375,1005.80131944,209.410590278,13.9238194444,7.5970486111,37.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/13/2011,745,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,67.2532291667,1008.47149306,244.954201389,13.4021180556,10.1019097222,37.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/14/2011,1086,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.2,0,63.0335416667,1003.22232639,237.207326389,13.1542013889,10.6934375,40.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/15/2011,1486,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,1.6,0,71.7491319444,1007.70836806,254.825104167,10.9577430556,10.6028819444,42.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/16/2011,719,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,7.6,0,89.5982638889,1008.07236111,67.2891666667,10.4713541667,14.6589583333,44.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/17/2011,726,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,1.8,0,90.3410763889,1006.92288194,75.3404513889,12.5057986111,13.3581597222,39.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/18/2011,665,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,76.0848958333,1005.13486111,209.590659722,14.8164583333,9.6745486111,45.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/19/2011,589,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,81.6705902778,1005.47628472,170.303506944,14.5225,5.6264236111,22.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/20/2011,696,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,67.4622222222,1006.65986111,258.655416667,16.8442013889,7.6142013889,48.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/21/2011,1007,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,65.9361111111,1009.09788194,306.401875,17.5345833333,5.4971527778,23.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/22/2011,1608,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,1.9,0,72.4935416667,1004.54402778,183.069513889,16.5559027778,10.7706597222,44.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/23/2011,670,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,58.6506597222,1010.70465278,365.632951389,15.8554513889,14.0815277778,46.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/24/2011,608,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,52.8203125,1010.32239583,294.756006944,14.7725347222,15.0724652778,53.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/25/2011,700,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,52.3939236111,1014.21239583,338.3353125,15.0079513889,10.4943402778,33.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/26/2011,673,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.9,0,51.5124652778,998.571909722,297.990243056,16.7711111111,17.0771875,69.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/27/2011,853,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2.4,0,72.9315277778,1000.18767361,199.240243056,12.7093055556,17.5911458333,65.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/28/2011,970,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,1.0,0,70.3102430556,1003.41486111,233.227881944,12.7307986111,14.9676388889,49.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/29/2011,1587,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,71.1905902778,1001.43253472,223.713263889,15.5988888889,18.2614583333,48.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/30/2011,1039,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,55.0898611111,1000.82166667,353.6753125,22.416875,8.3801388889,46.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/31/2011,638,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,11.5,0,82.6011111111,1002.02930556,61.8605208333,14.3485763889,9.5164583333,36.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6/1/2011,616,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,69.2713541667,1016.57579861,337.456041667,13.5091319444,8.6128125,30.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6/2/2011,1431,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,3,0.0,0,55.466875,1021.56614583,393.9703125,15.9475694444,9.1593402778,37.51,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6/3/2011,1387,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,1,0,0.0,0,69.3466319444,1019.08284722,342.233333333,19.2845138889,11.5269444444,52.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/4/2011,2006,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,0.3,0,61.1849305556,1009.09427083,375.636805556,22.1163888889,13.043125,41.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/5/2011,2048,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,16.6,0,73.4757291667,997.246666667,275.626076389,21.0657638889,10.3173263889,42.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/6/2011,733,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2.3,0,78.1953472222,991.435173611,270.8175,21.3994097222,8.2537847222,46.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/7/2011,735,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,14.9,0,83.7118055556,993.496631944,145.513993056,16.6027777778,9.4525347222,32.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/8/2011,696,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2.3,0,84.3174305556,993.761284722,83.1141666667,14.0249305556,9.2132638889,38.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/9/2011,611,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,68.6524305556,1001.62892361,308.092013889,14.7815625,9.775,40.86,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/10/2011,691,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.6,0,67.7026829268,1003.87780488,189.676376307,15.5056097561,5.068989547,38.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/11/2011,984,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.1,0,73.2759375,1004.48013889,284.325833333,13.7210416667,11.1751736111,37.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/12/2011,1433,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,63.7244791667,1007.03517361,292.093576389,15.279375,6.6461111111,29.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/13/2011,1979,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,3,0.0,0,67.2492361111,1003.34329861,234.060486111,17.3323611111,12.6989930556,46.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/14/2011,987,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,0.0,0,77.5250174216,1005.87888502,189.48184669,17.7146689895,7.869825784,26.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/15/2011,704,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,71.9985069444,1005.1159375,225.993263889,18.7530902778,7.8657986111,29.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/16/2011,734,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,5.9,0,82.9559375,999.989965278,168.388958333,17.3230208333,9.5826736111,58.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/17/2011,817,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,1.2,0,70.4535416667,1000.23993056,264.432291667,14.7889236111,14.1382986111,44.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/18/2011,1318,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,3.1,0,77.1201041667,990.826215278,212.961180556,14.3257986111,16.3877777778,61.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/19/2011,2099,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,7.9,0,84.3511111111,994.197465278,90.9027777778,12.0877083333,19.0897916667,57.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/20/2011,818,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.2,0,75.5564583333,1001.16020833,317.414618056,15.0361111111,14.3634375,39.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/21/2011,862,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,0.3,0,78.6367957746,1000.42683099,192.103028169,17.0752112676,12.5926056338,52.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/22/2011,852,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,4.5,0,79.9174305556,999.398854167,151.457673611,17.0969791667,12.0626041667,44.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/23/2011,1239,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,2,0.5,0,72.9259027778,1001.92190972,261.190381944,15.2081944444,16.7560416667,62.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/24/2011,1446,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,4.3,0,76.0346180556,1007.50347222,264.506041667,13.644375,12.7667013889,42.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/25/2011,1149,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,1.7,0,82.8472569444,1010.80378472,133.213506944,12.5192361111,12.5036458333,41.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/26/2011,1556,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,82.3088541667,1011.0528125,209.519756944,19.4646527778,8.5826041667,26.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/27/2011,1394,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,69.3689583333,1008.59934028,375.577430556,23.6760069444,10.0823958333,43.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/28/2011,2563,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.7,0,58.4728125,1004.41246528,357.022986111,26.7981944444,10.3426041667,49.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/29/2011,874,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2.5,0,80.9135069444,1004.83892361,128.118923611,20.2194444444,10.1020138889,37.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6/30/2011,803,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.5,0,72.4914583333,1009.50680556,205.604375,14.6708333333,10.4604166667,39.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/1/2011,807,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.1,0,74.9966666667,1009.4515625,253.751180556,13.7481944444,9.3344444444,40.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/2/2011,1059,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.2,0,73.8575347222,1004.68538194,175.571284722,13.1191319444,12.6570138889,45.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7/3/2011,1681,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.6,0,82.8918402778,1002.44493056,64.8820486111,12.7125347222,12.5688541667,36.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7/4/2011,742,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,86.7790277778,1004.9409375,101.333159722,13.3314236111,6.9586111111,24.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/5/2011,955,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,69.7268402778,1003.02118056,368.522847222,18.2411458333,5.1715625,32.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7/6/2011,791,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,0.0,0,71.2025,996.789097222,249.130694444,19.2934027778,11.4034722222,45.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/7/2011,1233,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,0.0,0,62.8165972222,997.784583333,274.853194444,19.6472916667,8.0048611111,33.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/8/2011,979,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2.7,0,63.6832638889,998.107951389,309.630590278,18.9819097222,12.8375347222,51.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/9/2011,1135,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,0.0,0,67.8656944444,1002.04739583,208.953819444,18.8433680556,11.8109375,48.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/10/2011,1811,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,0.0,0,64.2934722222,1006.8609375,246.012326389,19.4149305556,8.0081597222,31.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/11/2011,1105,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,0.0,0,64.9544444444,1007.94986111,292.036736111,19.4878472222,6.0855555556,26.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/12/2011,1305,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,0.1,0,66.5557638889,1003.70013889,273.301111111,20.1677083333,12.6159722222,43.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7/13/2011,1141,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2.5,0,85.876875,995.814756944,87.3050694444,16.9513541667,11.3110416667,29.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0
